Symbol,Best_Strategy,Best_HTF_Period,SUPERTREND_Return,SUPERTREND_Equity,KAMA_Return,KAMA_Equity,JMA_Return,JMA_Equity,TREND_FOLLOW_Return,TREND_FOLLOW_Equity,SMA_Return,SMA_Equity,EMA_Return,EMA_Equity,SUPERTREND_HTF50_Return,SUPERTREND_HTF50_Equity,SUPERTREND_HTF100_Return,SUPERTREND_HTF100_Equity,SUPERTREND_HTF150_Return,SUPERTREND_HTF150_Equity,SUPERTREND_HTF200_Return,SUPERTREND_HTF200_Equity,SUPERTREND_HTF250_Return,SUPERTREND_HTF250_Equity,KAMA_HTF50_Return,KAMA_HTF50_Equity,KAMA_HTF100_Return,KAMA_HTF100_Equity,KAMA_HTF150_Return,KAMA_HTF150_Equity,KAMA_HTF200_Return,KAMA_HTF200_Equity,KAMA_HTF250_Return,KAMA_HTF250_Equity,JMA_HTF50_Return,JMA_HTF50_Equity,JMA_HTF100_Return,JMA_HTF100_Equity,JMA_HTF150_Return,JMA_HTF150_Equity,JMA_HTF200_Return,JMA_HTF200_Equity,JMA_HTF250_Return,JMA_HTF250_Equity,TREND_FOLLOW_HTF50_Return,TREND_FOLLOW_HTF50_Equity,TREND_FOLLOW_HTF100_Return,TREND_FOLLOW_HTF100_Equity,TREND_FOLLOW_HTF150_Return,TREND_FOLLOW_HTF150_Equity,TREND_FOLLOW_HTF200_Return,TREND_FOLLOW_HTF200_Equity,TREND_FOLLOW_HTF250_Return,TREND_FOLLOW_HTF250_Equity,SMA_HTF50_Return,SMA_HTF50_Equity,SMA_HTF100_Return,SMA_HTF100_Equity,SMA_HTF150_Return,SMA_HTF150_Equity,SMA_HTF200_Return,SMA_HTF200_Equity,SMA_HTF250_Return,SMA_HTF250_Equity,EMA_HTF50_Return,EMA_HTF50_Equity,EMA_HTF100_Return,EMA_HTF100_Equity,EMA_HTF150_Return,EMA_HTF150_Equity,EMA_HTF200_Return,EMA_HTF200_Equity,EMA_HTF250_Return,EMA_HTF250_Equity
MRK,SMA,0,-10.921899999999985,8907.810000000001,-13.416800000000006,8658.32,0.0,10000,0.0,10000,23.34019999999999,12334.019999999999,17.2925,11729.25,-4.5742000000000065,9542.58,-10.921899999999985,8907.810000000001,-10.921899999999985,8907.810000000001,-10.921899999999985,8907.810000000001,-10.921899999999985,8907.810000000001,-5.153700000000006,9484.63,-14.717599999999987,8528.240000000002,-13.416800000000006,8658.32,-13.416800000000006,8658.32,-13.416800000000006,8658.32,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,22.788300000000028,12278.830000000002,16.070000000000007,11607.0,23.34019999999999,12334.019999999999,23.34019999999999,12334.019999999999,23.34019999999999,12334.019999999999,17.2925,11729.25,14.726399999999984,11472.639999999998,17.2925,11729.25,17.2925,11729.25,17.2925,11729.25
UPST,SMA,0,-5.485799999999996,9451.42,-1.0769999999999946,9892.300000000001,0.0,10000,0.0,10000,38.35540000000002,13835.54,18.185300000000048,11818.530000000004,-26.401000000000018,7359.899999999998,1.1470000000000091,10114.7,1.1470000000000091,10114.7,1.1470000000000091,10114.7,-5.485799999999996,9451.42,-9.00650000000005,9099.349999999995,5.36620000000001,10536.62,5.36620000000001,10536.62,5.36620000000001,10536.62,-1.0769999999999946,9892.300000000001,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,27.577099999999998,12757.71,34.5302,13453.02,34.5302,13453.02,34.5302,13453.02,38.35540000000002,13835.54,18.185300000000048,11818.530000000004,13.278900000000027,11327.890000000003,13.278900000000027,11327.890000000003,13.278900000000027,11327.890000000003,18.185300000000048,11818.530000000004
NKE,SMA,0,-26.553499999999985,7344.6500000000015,-13.468400000000036,8653.159999999996,0.0,10000,0.0,10000,15.28900000000002,11528.900000000001,-4.829999999999979,9517.000000000002,-19.495099999999987,8050.490000000002,-9.721999999999987,9027.800000000001,-9.721999999999987,9027.800000000001,-21.751899999999992,7824.810000000001,-26.553499999999985,7344.6500000000015,-25.500900000000016,7449.909999999998,-5.789200000000038,9421.079999999996,-5.789200000000038,9421.079999999996,-18.360900000000026,8163.909999999998,-13.468400000000036,8653.159999999996,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,15.28900000000002,11528.900000000001,15.28900000000002,11528.900000000001,15.28900000000002,11528.900000000001,15.28900000000002,11528.900000000001,15.28900000000002,11528.900000000001,-5.906199999999995,9409.380000000001,-2.1568000000000254,9784.319999999998,12.70579999999999,11270.58,-2.3039999999999727,9769.600000000002,-4.829999999999979,9517.000000000002
SOFI,SMA,0,16.995000000000115,11699.500000000011,83.32139999999997,18332.139999999996,0.0,10000,0.0,10000,103.38699999999999,20338.699999999997,79.63489999999996,17963.489999999994,6.626400000000032,10662.640000000003,16.995000000000115,11699.500000000011,16.995000000000115,11699.500000000011,16.995000000000115,11699.500000000011,16.995000000000115,11699.500000000011,60.02169999999995,16002.169999999995,83.32139999999997,18332.139999999996,83.32139999999997,18332.139999999996,83.32139999999997,18332.139999999996,83.32139999999997,18332.139999999996,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,92.30529999999995,19230.529999999995,103.38699999999999,20338.699999999997,103.38699999999999,20338.699999999997,103.38699999999999,20338.699999999997,103.38699999999999,20338.699999999997,83.37979999999996,18337.979999999996,79.63489999999996,17963.489999999994,79.63489999999996,17963.489999999994,79.63489999999996,17963.489999999994,79.63489999999996,17963.489999999994
AAPL,SMA,0,11.564300000000017,11156.430000000002,5.931500000000023,10593.150000000001,0.0,10000,0.0,10000,19.883199999999988,11988.319999999998,18.19500000000003,11819.500000000002,7.056300000000015,10705.630000000001,7.919500000000035,10791.950000000003,11.564300000000017,11156.430000000002,11.564300000000017,11156.430000000002,11.564300000000017,11156.430000000002,9.112900000000002,10911.29,2.4998000000000076,10249.980000000001,5.931500000000023,10593.150000000001,5.931500000000023,10593.150000000001,5.931500000000023,10593.150000000001,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,19.883199999999988,11988.319999999998,19.883199999999988,11988.319999999998,19.883199999999988,11988.319999999998,19.883199999999988,11988.319999999998,19.883199999999988,11988.319999999998,18.19500000000003,11819.500000000002,15.625099999999993,11562.51,18.19500000000003,11819.500000000002,18.19500000000003,11819.500000000002,18.19500000000003,11819.500000000002
TSLA,SMA,0,-15.583899999999973,8441.610000000002,-11.761499999999991,8823.85,0.0,10000,0.0,10000,22.798299999999983,12279.829999999998,12.214800000000036,11221.480000000003,-15.583899999999973,8441.610000000002,-15.583899999999973,8441.610000000002,-15.583899999999973,8441.610000000002,-15.583899999999973,8441.610000000002,-15.583899999999973,8441.610000000002,-11.761499999999991,8823.85,-11.761499999999991,8823.85,-11.761499999999991,8823.85,-11.761499999999991,8823.85,-11.761499999999991,8823.85,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,18.312499999999975,11831.249999999998,22.798299999999983,12279.829999999998,22.798299999999983,12279.829999999998,22.798299999999983,12279.829999999998,22.798299999999983,12279.829999999998,7.886300000000013,10788.630000000001,12.214800000000036,11221.480000000003,12.214800000000036,11221.480000000003,12.214800000000036,11221.480000000003,12.214800000000036,11221.480000000003
DIA,SMA,0,14.299200000000024,11429.920000000002,13.91960000000001,11391.960000000001,0.0,10000,0.0,10000,14.976800000000011,11497.68,14.94660000000001,11494.660000000002,11.773699999999998,11177.37,14.299200000000024,11429.920000000002,14.299200000000024,11429.920000000002,14.299200000000024,11429.920000000002,14.299200000000024,11429.920000000002,12.132199999999994,11213.22,13.91960000000001,11391.960000000001,13.91960000000001,11391.960000000001,13.91960000000001,11391.960000000001,13.91960000000001,11391.960000000001,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,14.976800000000011,11497.68,14.976800000000011,11497.68,14.976800000000011,11497.68,14.976800000000011,11497.68,14.976800000000011,11497.68,14.267400000000041,11426.740000000003,14.94660000000001,11494.660000000002,14.94660000000001,11494.660000000002,14.94660000000001,11494.660000000002,14.94660000000001,11494.660000000002
LLY,SMA,0,13.726700000000003,11372.67,2.675300000000025,10267.530000000002,0.0,10000,0.0,10000,15.078499999999995,11507.85,6.902200000000014,10690.220000000001,2.006399999999986,10200.639999999998,4.195799999999972,10419.579999999996,5.07019999999998,10507.019999999999,13.726700000000003,11372.67,13.726700000000003,11372.67,-7.004699999999997,9299.53,-3.700699999999979,9629.930000000002,2.675300000000025,10267.530000000002,2.675300000000025,10267.530000000002,2.675300000000025,10267.530000000002,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,14.564800000000023,11456.480000000001,10.189000000000004,11018.9,4.883500000000018,10488.350000000002,15.078499999999995,11507.85,15.078499999999995,11507.85,8.291599999999999,10829.16,4.380200000000012,10438.020000000002,-3.4664999999999835,9653.350000000002,6.902200000000014,10690.220000000001,6.902200000000014,10690.220000000001
HOOD,SMA_HTF100,100,117.68360000000003,21768.360000000004,118.41119999999998,21841.12,0.0,10000,0.0,10000,120.9839,22098.39,93.6684,19366.84,91.24359999999993,19124.359999999993,117.68360000000003,21768.360000000004,117.68360000000003,21768.360000000004,117.68360000000003,21768.360000000004,117.68360000000003,21768.360000000004,91.88899999999998,19188.899999999998,125.38720000000004,22538.72,118.41119999999998,21841.12,118.41119999999998,21841.12,118.41119999999998,21841.12,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,130.29609999999997,23029.609999999997,141.30469999999997,24130.469999999998,120.9839,22098.39,120.9839,22098.39,120.9839,22098.39,85.06419999999994,18506.419999999995,93.6684,19366.84,93.6684,19366.84,93.6684,19366.84,93.6684,19366.84
AVGO,SMA_HTF50,50,49.55880000000003,14955.880000000005,69.13460000000006,16913.460000000006,0.0,10000,0.0,10000,68.48880000000001,16848.88,52.619399999999985,15261.939999999999,39.14220000000004,13914.220000000005,49.55880000000003,14955.880000000005,49.55880000000003,14955.880000000005,49.55880000000003,14955.880000000005,49.55880000000003,14955.880000000005,58.459200000000045,15845.920000000004,69.13460000000006,16913.460000000006,69.13460000000006,16913.460000000006,69.13460000000006,16913.460000000006,69.13460000000006,16913.460000000006,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,74.4176,17441.76,68.48880000000001,16848.88,68.48880000000001,16848.88,68.48880000000001,16848.88,68.48880000000001,16848.88,68.238,16823.8,52.619399999999985,15261.939999999999,52.619399999999985,15261.939999999999,52.619399999999985,15261.939999999999,52.619399999999985,15261.939999999999
ARM,SMA_HTF50,50,4.346199999999967,10434.619999999997,-5.148999999999959,9485.100000000004,0.0,10000,0.0,10000,4.171199999999997,10417.119999999999,0.18620000000002523,10018.620000000003,1.8609999999999793,10186.099999999999,4.346199999999967,10434.619999999997,4.346199999999967,10434.619999999997,4.346199999999967,10434.619999999997,4.346199999999967,10434.619999999997,2.0899000000000445,10208.990000000003,13.978000000000023,11397.800000000003,13.978000000000023,11397.800000000003,0.40600000000003966,10040.600000000004,-5.148999999999959,9485.100000000004,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,14.695999999999998,11469.6,0.7117999999999958,10071.18,6.928999999999985,10692.899999999998,6.928999999999985,10692.899999999998,4.171199999999997,10417.119999999999,4.9231000000000025,10492.310000000001,0.18620000000002523,10018.620000000003,0.18620000000002523,10018.620000000003,0.18620000000002523,10018.620000000003,0.18620000000002523,10018.620000000003
PDYN,SUPERTREND,0,78.30590000000004,17830.590000000004,20.702200000000026,12070.220000000003,0.0,10000,0.0,10000,-26.884699999999995,7311.530000000001,8.748800000000024,10874.880000000003,55.3666,15536.66,26.828399999999995,12682.84,45.49909999999999,14549.91,45.49909999999999,14549.91,78.30590000000004,17830.590000000004,36.52490000000002,13652.490000000002,-12.82489999999996,8717.510000000004,15.817400000000026,11581.740000000003,15.817400000000026,11581.740000000003,20.702200000000026,12070.220000000003,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-34.76000000000001,6523.999999999998,-33.50209999999998,6649.790000000002,-25.176699999999997,7482.330000000001,-25.176699999999997,7482.330000000001,-26.884699999999995,7311.530000000001,16.869100000000014,11686.910000000002,-14.386600000000016,8561.339999999998,2.4548000000000236,10245.480000000001,2.4548000000000236,10245.480000000001,8.748800000000024,10874.880000000003
DKNG,SUPERTREND,0,27.41259999999994,12741.259999999995,22.999999999999975,12299.999999999998,0.0,10000,0.0,10000,12.095100000000002,11209.51,-3.1710000000000016,9682.9,9.780000000000012,10978.0,21.642599999999955,12164.259999999997,21.642599999999955,12164.259999999997,21.642599999999955,12164.259999999997,27.41259999999994,12741.259999999995,15.1238,11512.38,17.442099999999993,11744.21,18.13659999999997,11813.659999999998,18.13659999999997,11813.659999999998,22.999999999999975,12299.999999999998,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,10.585199999999983,11058.519999999999,20.614000000000022,12061.400000000001,20.614000000000022,12061.400000000001,20.614000000000022,12061.400000000001,12.095100000000002,11209.51,-3.1710000000000016,9682.9,1.3511999999999968,10135.119999999999,1.3511999999999968,10135.119999999999,1.3511999999999968,10135.119999999999,-3.1710000000000016,9682.9
AMZN,SUPERTREND,0,16.994200000000028,11699.420000000002,6.181199999999998,10618.119999999999,0.0,10000,0.0,10000,0.37720000000001086,10037.720000000001,8.928400000000014,10892.840000000002,8.3372,10833.72,16.994200000000028,11699.420000000002,16.994200000000028,11699.420000000002,16.994200000000028,11699.420000000002,16.994200000000028,11699.420000000002,7.412099999999988,10741.21,8.389699999999989,10838.97,6.181199999999998,10618.119999999999,6.181199999999998,10618.119999999999,6.181199999999998,10618.119999999999,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-5.068200000000001,9493.18,-5.068200000000001,9493.18,-1.2519999999999865,9874.800000000001,0.37720000000001086,10037.720000000001,0.37720000000001086,10037.720000000001,11.62460000000003,11162.460000000003,11.62460000000003,11162.460000000003,8.928400000000014,10892.840000000002,8.928400000000014,10892.840000000002,8.928400000000014,10892.840000000002
META,SUPERTREND_HTF100,100,13.346999999999976,11334.699999999997,0.7295000000000051,10072.95,0.0,10000,0.0,10000,6.2455999999999845,10624.559999999998,5.533600000000005,10553.36,-4.98240000000002,9501.759999999998,14.239099999999972,11423.909999999996,14.239099999999972,11423.909999999996,7.446299999999972,10744.629999999997,13.346999999999976,11334.699999999997,-7.796200000000009,9220.38,1.6464999999999952,10164.65,1.6464999999999952,10164.65,-3.090999999999988,9690.900000000001,0.7295000000000051,10072.95,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,6.2455999999999845,10624.559999999998,11.277999999999988,11127.8,11.277999999999988,11127.8,11.277999999999988,11127.8,6.2455999999999845,10624.559999999998,4.365599999999992,10436.56,7.9823999999999895,10798.24,7.9823999999999895,10798.24,7.9823999999999895,10798.24,5.533600000000005,10553.36
MSTR,SUPERTREND_HTF100,100,5.0387999999999655,10503.879999999997,-1.0277999999999898,9897.220000000001,0.0,10000,0.0,10000,0.4621999999999904,10046.22,9.803399999999996,10980.34,0.4265999999999881,10042.66,9.833599999999997,10983.36,0.4265999999999881,10042.66,6.610399999999994,10661.039999999999,5.0387999999999655,10503.879999999997,7.527400000000006,10752.740000000002,7.527400000000006,10752.740000000002,7.527400000000006,10752.740000000002,4.14420000000002,10414.420000000002,-1.0277999999999898,9897.220000000001,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-1.126399999999994,9887.36,0.4621999999999904,10046.22,0.4621999999999904,10046.22,0.4621999999999904,10046.22,0.4621999999999904,10046.22,7.715400000000017,10771.54,9.803399999999996,10980.34,9.803399999999996,10980.34,9.803399999999996,10980.34,9.803399999999996,10980.34
NOW,SUPERTREND_HTF100,100,-0.09359999999998259,9990.640000000001,-15.100200000000063,8489.979999999994,0.0,10000,0.0,10000,-4.193500000000006,9580.65,-8.251799999999987,9174.820000000002,-4.024299999999981,9597.570000000002,13.864399999999977,11386.439999999999,10.334399999999988,11033.439999999999,11.587400000000002,11158.74,-0.09359999999998259,9990.640000000001,-10.52080000000003,8947.919999999996,-8.344300000000015,9165.569999999998,-10.52080000000003,8947.919999999996,-5.460700000000052,9453.929999999995,-15.100200000000063,8489.979999999994,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-4.193500000000006,9580.65,-4.023500000000002,9597.65,-4.193500000000006,9580.65,-4.193500000000006,9580.65,-4.193500000000006,9580.65,-8.69279999999999,9130.720000000001,-6.820800000000005,9317.92,-8.251799999999987,9174.820000000002,-8.251799999999987,9174.820000000002,-8.251799999999987,9174.820000000002
ORCL,SUPERTREND_HTF100,100,51.53970000000003,15153.970000000003,13.424199999999997,11342.42,0.0,10000,0.0,10000,15.279799999999998,11527.98,33.91010000000001,13391.010000000002,66.60240000000006,16660.240000000005,83.10240000000005,18310.240000000005,83.10240000000005,18310.240000000005,65.07970000000005,16507.970000000005,51.53970000000003,15153.970000000003,23.473100000000024,12347.310000000003,32.29249999999999,13229.25,32.29249999999999,13229.25,14.23620000000001,11423.62,13.424199999999997,11342.42,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,13.917499999999983,11391.749999999998,17.353699999999982,11735.369999999999,15.279799999999998,11527.98,15.279799999999998,11527.98,15.279799999999998,11527.98,33.91010000000001,13391.010000000002,33.91010000000001,13391.010000000002,33.91010000000001,13391.010000000002,33.91010000000001,13391.010000000002,33.91010000000001,13391.010000000002
SMCI,SUPERTREND_HTF100,100,61.831799999999994,16183.18,-17.335099999999983,8266.490000000002,0.0,10000,0.0,10000,-28.656100000000016,7134.3899999999985,-10.220799999999997,8977.92,30.84300000000002,13084.300000000001,61.84180000000001,16184.18,61.84180000000001,16184.18,61.84180000000001,16184.18,61.84180000000001,16184.18,6.201400000000024,10620.140000000003,-6.795099999999987,9320.490000000002,-6.795099999999987,9320.490000000002,-6.795099999999987,9320.490000000002,-17.335099999999983,8266.490000000002,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-16.5126,8348.74,-21.460900000000006,7853.91,-20.8905,7910.95,-20.8905,7910.95,-28.656100000000016,7134.3899999999985,-8.871800000000007,9112.82,-10.883699999999985,8911.630000000001,-10.220799999999997,8977.92,-10.220799999999997,8977.92,-10.220799999999997,8977.92
ADBE,SUPERTREND_HTF150,150,-9.34870000000001,9065.13,-14.476499999999993,8552.35,0.0,10000,0.0,10000,-28.629900000000006,7137.009999999999,-14.289899999999978,8571.010000000002,-14.458899999999996,8554.11,0.20300000000001983,10020.300000000001,3.709999999999991,10371.0,-5.82950000000001,9417.05,-9.34870000000001,9065.13,-17.580099999999987,8241.990000000002,-1.975899999999986,9802.410000000002,-0.385000000000002,9961.5,-11.216499999999996,8878.35,-14.476499999999993,8552.35,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-21.0376,7896.24,-21.0376,7896.24,-9.535100000000007,9046.49,-15.085100000000008,8491.49,-28.629900000000006,7137.009999999999,-16.742199999999997,8325.78,-4.961700000000002,9503.83,-1.7525000000000013,9824.75,-12.949899999999982,8705.010000000002,-14.289899999999978,8571.010000000002
NFLX,SUPERTREND_HTF150,150,8.185999999999982,10818.599999999999,3.6236999999999853,10362.369999999999,0.0,10000,0.0,10000,-3.849999999999998,9615.0,4.105800000000004,10410.58,16.53929999999999,11653.929999999998,16.925599999999985,11692.559999999998,18.487599999999983,11848.759999999998,8.185999999999982,10818.599999999999,8.185999999999982,10818.599999999999,6.100599999999967,10610.059999999998,9.53259999999998,10953.259999999998,14.642599999999995,11464.259999999998,3.6236999999999853,10362.369999999999,3.6236999999999853,10362.369999999999,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-2.3639999999999994,9763.6,-3.849999999999998,9615.0,-3.849999999999998,9615.0,-3.849999999999998,9615.0,-3.849999999999998,9615.0,4.105800000000004,10410.58,4.105800000000004,10410.58,4.105800000000004,10410.58,4.105800000000004,10410.58,4.105800000000004,10410.58
LCID,SUPERTREND_HTF200,200,-13.859799999999979,8614.020000000002,-15.025500000000013,8497.449999999999,0.0,10000,0.0,10000,-58.2732,4172.68,-41.43949999999998,5856.050000000001,-35.77369999999998,6422.630000000003,-35.94829999999997,6405.170000000004,-16.439499999999974,8356.050000000003,3.2388000000000305,10323.880000000003,-13.859799999999979,8614.020000000002,-44.142,5585.8,-36.574000000000005,6342.599999999999,-18.35920000000002,8164.079999999998,-4.085799999999995,9591.42,-15.025500000000013,8497.449999999999,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-58.1969,4180.31,-47.743099999999984,5225.690000000001,-50.0222,4997.78,-58.2732,4172.68,-58.2732,4172.68,-56.0824,4391.76,-54.32899999999998,4567.100000000002,-40.63409999999998,5936.590000000002,-41.43949999999998,5856.050000000001,-41.43949999999998,5856.050000000001
QUBT,SUPERTREND_HTF50,50,74.57094000000002,17457.094,74.93790999999995,17493.790999999994,0.0,10000,0.0,10000,61.09709999999995,16109.709999999995,105.07195999999999,20507.196,132.56362,23256.362,124.43895,22443.895,124.43895,22443.895,80.31055,18031.055,74.57094000000002,17457.094,124.76703999999997,22476.703999999998,124.34184999999994,22434.184999999994,124.34184999999994,22434.184999999994,80.24014999999993,18024.014999999992,74.93790999999995,17493.790999999994,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,68.38049999999991,16838.049999999992,88.00169999999994,18800.169999999995,61.09709999999995,16109.709999999995,61.09709999999995,16109.709999999995,61.09709999999995,16109.709999999995,105.07195999999999,20507.196,99.05250000000001,19905.25,99.05250000000001,19905.25,99.05250000000001,19905.25,99.05250000000001,19905.25
